policy_id,month,age,tenure_m,premium,coverage,premium_change_90d,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_call_count
773,2023-09,54,36,209.3181823894364,16249.108411390349,-0.01275511209761082,E,0,0,0,0,0
774,2023-09,59,79,55.393600590993195,3118.470226427457,0.07251858420773004,N,0,0,1,0,1
775,2023-09,54,86,234.91776386791602,32288.935745937826,-0.11585488092827097,W,0,0,0,0,1
776,2023-09,21,38,65.45258242924628,8028.014829090674,0.12209620519607865,E,1,0,1,0,0
777,2023-09,34,50,303.832117665457,23172.049014711192,-0.08433461170007336,W,0,0,3,0,1
778,2023-09,41,50,112.72096933275863,8447.010375411859,0.19189925276736558,W,0,0,0,1,7
779,2023-09,43,72,102.4697709059644,8398.040808601743,-0.0012677454861139568,W,0,0,1,0,1
780,2023-09,54,29,155.46800750633736,18752.880619676907,-0.13084781161647505,E,0,0,1,0,1
781,2023-09,47,30,126.98824687065401,13872.282417595754,-0.14539880542217212,N,0,0,0,0,0
782,2023-09,24,118,177.339159148531,26326.990747859872,-0.00014427302674533562,E,0,0,0,1,2
783,2023-09,50,40,258.82943629139277,27536.950376133445,-0.11056076411259004,E,0,0,1,0,0
784,2023-09,54,89,337.04560909536553,48548.38166337182,-0.12318128515653151,W,0,1,0,0,1
785,2023-09,53,17,176.72948139350058,10375.692123257126,-0.16606180832498404,N,0,1,2,0,1
786,2023-09,61,15,132.6135560361736,11439.837559131909,-0.01881153535548785,N,0,0,0,0,1
787,2023-09,57,19,189.3013521971667,26473.605356343476,0.10026840983436731,C,1,0,3,0,1
788,2023-09,51,17,145.07957945763948,8072.593499393747,-0.06565355930692178,W,1,0,1,0,0
789,2023-09,43,93,128.3812544880692,16532.706014182946,-0.029416114027313936,C,0,0,0,0,1
790,2023-09,20,57,113.17695295426955,10738.79392765803,-0.0694693689074564,W,0,0,3,0,1
791,2023-09,51,27,179.10969172050358,13253.325429828485,-0.03867891111835828,E,1,0,0,0,0
792,2023-09,48,32,134.09482443501196,7183.891648252455,0.07424255473739469,E,0,0,3,0,1
793,2023-09,49,95,114.03134158388558,11989.434882911351,-0.25,C,1,1,0,0,0
794,2023-09,25,15,81.8966905504946,6561.138400029399,0.07640350025259948,E,1,0,1,0,0
795,2023-09,28,47,174.4107694022199,10170.752728701025,0.09127118079311872,E,0,0,3,0,0
796,2023-09,60,64,263.23330929018414,38613.01637853691,0.16360010049635618,N,0,0,1,0,0
797,2023-09,44,25,197.78410476662765,17562.43602143363,0.1791208437614186,E,1,0,1,0,0
798,2023-09,55,70,273.2648614407535,28983.215162798613,-0.2086115665141564,W,0,0,1,0,1
799,2023-09,45,36,90.77365044394352,6724.927431397776,-0.016100302682393302,S,0,0,1,0,3
800,2023-09,45,13,219.1136634307109,24946.725406158796,0.08667112436493404,N,0,0,0,0,0
801,2023-09,59,107,232.80747157611842,15966.720439981053,-0.056475472363232665,S,0,0,1,0,0
802,2023-09,37,10,263.48001866020985,25574.80715133742,0.052052144965904934,N,1,1,2,0,0
803,2023-09,46,10,157.24031311718934,8955.890682030693,-0.013294947022386781,N,1,0,1,0,0
804,2023-09,38,16,113.809915798629,10306.966834156421,-0.07696347481373216,S,1,0,0,0,0
805,2023-09,38,13,148.1651651236661,8676.203928839743,0.15465753431610707,C,0,0,2,0,0
806,2023-09,40,13,72.32525288974894,6872.268889475972,0.08259238446356433,E,0,0,1,1,5
807,2023-09,48,39,322.23053601134615,18368.772316334107,0.16316368685203209,N,0,0,1,0,1
808,2023-09,37,61,106.62220626844494,6420.798793461681,-0.03453859007627641,N,0,0,3,0,1
809,2023-09,63,18,218.0313555678884,13236.119105490045,0.2256901416773093,E,0,1,1,0,0
810,2023-09,31,9,188.68479543343443,24305.22301880556,-0.037949970525609805,S,1,1,1,0,1
811,2023-09,42,42,115.31965613335352,7384.391119467504,0.099648148881695,W,1,0,1,0,0
812,2023-09,38,72,267.7036516800358,37150.84100893215,0.1574759971217598,E,0,1,1,0,2
813,2023-09,66,47,205.18667554322178,22927.046964910533,0.25,W,0,0,1,1,7
814,2023-09,47,37,274.6053552041642,15234.43998339068,0.015447029740857602,S,0,0,2,0,0
815,2023-09,60,13,143.39545931888452,19114.49663034277,0.004397134403456749,E,0,0,1,0,1
816,2023-09,22,90,235.10524699831484,27547.58217006681,0.05595057252751934,S,1,1,1,0,1
817,2023-09,49,14,114.45712078178472,14843.223796870523,0.15794139177587813,C,0,0,2,1,6
818,2023-09,58,10,108.00187603528612,6532.76484445735,-0.12889456882846648,E,1,0,0,0,1
819,2023-09,46,62,179.51063624480577,16476.522761730386,0.14152291017276414,S,0,0,0,0,1
820,2023-09,60,45,154.5314012935133,12891.738586112684,0.07701697344372542,S,0,0,1,0,0
821,2023-09,37,46,115.59082036755255,15715.315812449579,0.19253972755781645,N,1,0,1,0,0
822,2023-09,66,25,474.9256708776091,37748.0230599105,0.1168259683210186,E,0,1,1,0,1
823,2023-09,79,8,195.4473258557141,11638.010442698314,0.13010171024831071,N,0,0,1,0,0
824,2023-09,39,134,128.35445085100136,12630.937121954117,-0.18729479180515363,E,0,0,3,0,0
825,2023-09,38,26,168.17691569982168,11696.472263632004,-0.07971118924246072,S,0,0,0,0,1
826,2023-09,66,53,250.33264236657405,17417.475331084042,0.13497999099184457,E,1,0,3,0,1
827,2023-09,68,46,133.76037209036798,13692.891672611957,-0.015334202288596,W,0,0,1,0,1
828,2023-09,37,152,80.71127778120922,8583.657658774284,0.11775691348261347,W,1,0,2,0,0
829,2023-09,38,61,145.29926093898175,14629.672594930438,-0.12142054464840844,W,0,0,1,0,1
830,2023-09,40,26,168.36931143408998,20185.72968714089,0.15849283311962237,N,0,0,1,0,0
831,2023-09,24,44,150.19693339117902,17689.315005480534,0.12430340796181674,N,1,0,1,0,0
832,2023-09,31,18,118.24426593113584,9930.34635632071,0.021843418763151583,E,0,0,2,0,0
833,2023-09,29,96,73.5933187893053,9104.917811964096,-0.01046634764596924,S,0,0,0,0,0
834,2023-09,33,21,201.34870697997263,21530.79739864028,0.06455901611314675,S,0,0,1,0,0
835,2023-09,44,69,230.34119965207125,15026.735502961928,0.07231447376388239,N,0,1,1,0,1
836,2023-09,48,57,216.7796485881564,24427.06380650281,-0.24324452310176248,S,0,0,1,0,1
837,2023-09,68,58,111.44401643591887,13910.06226154109,0.06595414318753016,N,0,0,0,0,0
838,2023-09,30,73,147.04885623197177,12325.073607275825,-0.12385840242600846,C,0,0,0,0,0
839,2023-09,59,50,140.1391751679152,20998.909528970897,-0.15959674992301545,N,0,0,1,0,0
840,2023-09,41,26,234.57447147243863,25535.220688095404,-0.035204245105799,E,1,1,3,0,0
841,2023-09,44,31,85.17934651350967,4970.168931583068,-0.004628879952810476,N,0,0,0,0,0
842,2023-09,55,31,166.98936442279253,12265.545999352958,0.006035676055632664,E,1,0,1,0,0
843,2023-09,28,32,98.9684528874902,6964.375952147784,0.056032157536329924,S,0,0,1,0,1
844,2023-09,50,15,136.31950560129292,14826.400079444451,0.008235533522892588,C,0,0,1,0,1
845,2023-09,47,77,298.7867729586284,21497.479845652073,0.11174659245371943,C,1,1,1,0,0
846,2023-09,52,75,146.24005582005506,12888.778957377355,-0.003444118029821591,S,0,0,1,0,0
847,2023-09,49,47,150.2414938073847,13140.298935041867,-0.004297384570755965,C,1,0,2,0,0
848,2023-09,81,13,159.73170480519374,9855.690148528696,0.10878909902398815,C,0,0,2,0,1
849,2023-09,35,32,67.68731385681163,5597.716695403984,-0.0369380229932414,W,0,0,1,1,6
850,2023-09,37,66,127.42064927546957,18452.85900603644,0.05897527185361776,W,0,1,1,0,0
851,2023-09,35,22,361.4332468399454,25794.270145459803,0.11575824661754722,N,0,0,2,1,7
852,2023-09,36,21,69.5245162093318,5601.092663958724,-0.013362763780240566,E,1,0,1,0,0
853,2023-09,35,45,187.64195384302138,11666.071892895816,0.0639295441742217,N,0,0,0,0,0
854,2023-09,62,61,184.5477858407639,20386.629030830052,0.06792653952914449,N,1,0,4,0,2
855,2023-09,66,132,193.98306556440633,24555.337406362778,0.1065250947852984,C,1,0,2,0,1
856,2023-09,36,15,261.3759328018436,20611.65388108265,-0.06550819432919468,S,0,0,2,0,0
857,2023-09,32,32,127.7793472748793,8842.395665170983,0.09630049916861785,W,0,0,2,0,0
858,2023-09,52,53,122.80649034635077,18077.686676488822,-0.07063430820189369,W,1,0,2,0,2
859,2023-09,36,12,199.85172125347495,12146.787889774787,-0.20974697019926644,C,1,0,3,0,0
860,2023-09,54,9,164.23932420455543,12337.151273644919,0.011010485145785353,C,0,1,1,0,1
861,2023-09,48,35,260.90540991737066,38156.21924963847,-0.09487461635611784,N,0,0,2,0,0
862,2023-09,22,63,77.42422554595144,10722.31058701626,-0.06775823474248742,N,0,0,0,0,1
863,2023-09,68,27,274.1206949542457,15270.569306630548,0.11946068640645764,S,1,0,4,0,0
864,2023-09,71,92,102.23376205349349,15121.261951291955,-0.00748229593585975,N,0,0,1,0,0
865,2023-09,35,63,110.832504494019,16526.757047494244,0.03339854618388956,N,1,0,2,0,2
866,2023-09,39,44,303.70553986815173,16640.62745248645,-0.05713881649008404,S,0,1,1,0,0
867,2023-09,49,50,91.82260416193212,10105.322094436096,-0.1346943038574859,W,0,0,0,0,0
868,2023-09,50,41,108.83151313111863,14919.313833020187,0.05329228227583165,E,0,0,0,0,1
869,2023-09,54,86,154.652695436641,15279.922693234523,-0.1493237512163836,S,0,0,0,0,1
870,2023-09,75,109,92.00920111827432,8193.086962906587,0.04940623081166162,E,0,0,0,0,0
871,2023-09,42,47,90.35875674869088,13280.765475677334,0.030020621327861204,N,0,0,1,0,0
872,2023-09,33,9,205.25122078612128,27728.13401260222,-0.05735136045424584,N,0,0,0,0,0
873,2023-09,24,71,214.14272136349948,27074.057498556194,-0.10877489089088395,W,0,0,2,0,0
874,2023-09,34,42,167.6433100231392,9303.359369881557,0.19006522219655642,E,0,0,2,0,1
875,2023-09,44,20,98.73672976993807,9433.954984595672,0.0799984574260928,W,1,0,0,0,0
876,2023-09,71,38,117.73651958743325,12894.68164687195,0.08399228942973364,N,0,0,3,0,0
877,2023-09,37,44,148.2392163022231,11786.15521116604,0.11861521753272093,W,0,0,1,0,0
878,2023-09,48,37,170.0480549984169,24081.03068833431,-0.08737236878148277,E,0,0,0,0,0
879,2023-09,44,38,110.77066325188653,15528.473158395183,-0.16120925171778572,E,1,0,1,0,0
880,2023-09,62,75,196.77673497362588,17639.321997766892,0.1353490440705141,E,0,0,1,1,3
881,2023-09,82,13,286.167135740999,24345.71507411902,-0.07765129119713786,C,1,0,1,0,2
882,2023-09,37,43,157.5766115995509,15611.420929784555,0.15461499875290047,E,1,0,1,0,1
883,2023-09,37,10,42.05707257645017,5806.029202059435,-0.08152625511803363,E,0,0,1,0,2
884,2023-09,60,31,287.6822153804536,27839.438355030554,0.06069814652981136,C,0,0,0,0,0
885,2023-09,55,20,147.17847816775995,12001.806308063697,0.050281765837343534,W,1,0,2,1,3
886,2023-09,72,108,219.32285063083344,17377.342662141684,-0.0845585898928364,S,0,0,1,0,0
887,2023-09,53,59,142.41748360974483,9273.62424684993,0.11695959362420037,W,0,0,1,1,1
888,2023-09,39,60,225.22960410846832,24368.83089024178,0.01872074683945994,S,1,1,1,0,1
889,2023-09,53,51,214.95677512531552,16423.46562863247,-0.08743236473971205,N,0,0,3,0,0
890,2023-09,61,17,343.6471654497594,24416.891999673404,-0.04395906686416132,E,1,0,1,0,1
891,2023-09,57,30,100.07957677807606,9775.652952437287,0.007434361831042831,C,0,0,3,0,0
892,2023-09,52,88,162.02171700971246,10130.92766184836,0.16837741432217648,C,1,0,4,0,0
893,2023-09,61,8,175.04934134042693,21082.464067901008,-0.0025997407651633664,S,0,0,0,0,1
894,2023-09,62,62,139.8410614762292,16981.347810565876,-0.026695608074513162,E,0,0,1,0,0
895,2023-09,65,110,334.7904177040684,41114.71973874168,-0.0280606997362936,N,0,0,1,0,0
896,2023-09,54,84,192.23643012033693,17763.11673213907,-0.06212697996270955,C,1,0,3,1,6
897,2023-09,42,8,252.7907254715903,14848.899480097169,-0.029894829898894384,C,0,0,1,0,0
898,2023-09,47,8,151.44382872792292,16201.800905064894,0.000688966164283611,E,0,0,1,0,0
899,2023-09,63,52,225.0283401949637,29959.010043657687,0.011744334338066705,W,0,0,1,0,1
900,2023-09,32,26,112.2832736455531,16037.958725536948,0.1884479805263786,W,0,0,2,0,0
901,2023-09,50,46,158.94549692722066,13951.265673739443,0.25,E,0,0,2,1,0
902,2023-09,39,14,98.26100705247755,6426.443464941457,-0.12185245121964111,N,0,0,0,0,1
903,2023-09,45,75,132.00238307619995,9210.791399351718,-0.026896341407757225,E,0,0,1,0,0
904,2023-09,64,36,112.73325530024192,14763.208704679762,-0.12555099133852174,E,0,0,0,0,0
905,2023-09,47,96,153.95659164954967,11487.260943314132,0.04967205727155194,E,0,0,2,0,1
906,2023-09,45,40,142.79264395703422,11573.404034398547,0.01851355691709878,S,0,0,0,0,0
907,2023-09,24,26,238.22371186998225,34177.66916174757,-0.087743663560568,C,1,1,1,0,0
908,2023-09,56,12,352.5396472338241,48865.15474384165,0.004626009727107199,N,0,1,2,0,1
909,2023-09,54,126,145.48203667584096,10300.291309406071,0.06334416414263214,E,0,0,0,0,2
910,2023-09,77,100,141.4022876704307,17151.184306032286,0.1468505343828742,E,0,0,0,0,0
911,2023-09,40,22,79.40185777421296,8430.425680756009,0.04459857436149962,E,1,0,0,0,0
912,2023-09,48,110,202.95861334793113,15140.984569359556,0.11862154856009183,E,1,0,0,0,0
913,2023-09,48,10,197.13882822797842,14048.201951945402,0.1685952162489558,S,1,0,1,0,0
914,2023-09,68,117,432.5942622808783,34553.92155437477,0.1542200628916687,N,0,0,2,0,0
915,2023-09,43,92,250.9809714221583,15040.658186288003,0.058886605466964406,E,0,1,0,0,1
916,2023-09,49,11,98.6378935232042,8205.881615404798,-0.009804807422228161,E,0,0,0,0,0
917,2023-09,54,15,188.29293094984394,23599.96410681507,-0.01513222793849637,N,0,0,0,0,0
918,2023-09,47,13,147.82250288175177,21931.315219980876,0.0030964379890996386,W,0,0,1,0,0
919,2023-09,38,38,109.53173389364974,10491.316354961278,0.0033736907778591993,E,1,1,2,0,0
920,2023-09,47,37,131.78460816202033,11098.570801118136,0.013000802907326168,E,1,0,2,0,0
921,2023-09,61,27,146.04126448739274,10758.45953584408,-0.059044622549643044,W,1,0,0,0,2
922,2023-09,29,74,154.61568445648064,12522.240733489349,0.022659494208171482,N,0,0,1,1,3
923,2023-09,46,93,213.4052516427471,24108.992676268605,0.1098539427194048,N,1,1,1,0,0
924,2023-09,34,44,86.29495143960622,5772.781985779352,-0.08810458234603988,W,0,0,2,0,1
925,2023-09,62,80,115.40968069206227,11656.29172565721,0.04276427270721273,E,0,1,2,0,0
926,2023-09,22,11,128.4342365099301,17996.770985229727,-0.04031532366437395,E,1,0,2,0,1
927,2023-09,36,23,67.66303764527063,6624.501958623592,-0.12619527238142095,W,0,0,2,0,1
928,2023-09,50,29,295.84342656720685,22842.445078071276,-0.11209379571317986,W,0,0,0,0,0
929,2023-09,68,122,122.85123823072637,18082.552055159256,-0.06822213187584796,C,0,0,1,0,0
930,2023-09,44,18,66.62238306123008,3847.276299450935,0.04295922314602536,E,1,0,3,0,0
931,2023-09,36,130,369.85769704287986,50383.96720498947,-0.12835286339633464,E,1,1,1,0,2
932,2023-09,73,40,279.165901408506,24609.714150526554,0.06998586651388511,S,0,0,1,0,1
933,2023-09,23,47,87.88455016334393,12503.330897112342,-0.011787062092582021,N,1,0,1,0,0
934,2023-09,18,12,144.5049638336853,7876.126889213021,0.09209123287868712,E,0,0,0,0,1
935,2023-09,51,59,160.4265636077714,12665.710721916563,0.04988738723121882,S,0,0,4,0,1
936,2023-09,37,39,104.98007633363703,9462.848136913886,-0.21413924454301966,C,1,0,2,0,0
937,2023-09,29,9,129.38459631082802,12968.535125631113,-0.04947404544252465,E,1,0,0,0,0
938,2023-09,55,180,121.725387357187,18111.06085700509,-0.13689429192453448,E,1,0,1,0,2
939,2023-09,48,9,113.57343722483914,16427.247680260138,0.02754780579380029,S,0,0,2,0,1
940,2023-09,36,21,221.0943599207315,32576.409454933877,0.1170905824311636,N,1,1,1,0,0
941,2023-09,25,53,91.22530613559717,8377.887471176937,0.0766472369953644,N,0,0,1,0,0
942,2023-09,58,44,288.5756315707586,16103.03671088155,-0.05306432753105453,S,1,1,1,0,0
943,2023-09,54,12,117.33798195464065,5909.656104141598,0.2152714618122724,N,0,0,1,0,1
944,2023-09,43,28,183.24964659309023,22138.173116437138,-0.03706044602465932,E,1,0,0,0,0
945,2023-09,72,61,195.20961459512793,12894.991390950514,0.013119436788726003,C,0,0,0,0,0
946,2023-09,28,118,117.9517983567827,9260.92353505579,-0.017000823020705033,C,0,0,2,0,1
947,2023-09,22,15,171.11197706582632,20327.560569061367,-0.0366102186411844,E,0,1,3,1,4
948,2023-09,34,29,159.04411140579748,14127.901085003472,-0.030318062038095707,N,0,0,0,0,1
949,2023-09,44,81,120.48095671740808,15704.811353168881,-0.10086485239418522,C,0,0,2,0,0
950,2023-09,48,9,215.54872843084155,31857.71181827728,0.07364821292894927,C,1,1,2,0,0
951,2023-09,41,56,185.72303804611028,27627.503842489677,0.037613599844742246,N,0,0,3,0,1
952,2023-09,50,9,171.38675919422369,9236.475773973532,-0.03800786494475062,W,0,0,1,0,1
953,2023-09,26,8,233.54324633995353,26005.057603603942,0.2499007745586892,S,0,0,1,0,0
954,2023-09,66,8,130.12588309698612,16344.589887916685,0.0028521922645430445,W,0,1,2,0,0
955,2023-09,43,25,253.46331677902276,29418.612102318806,-0.12663386142535218,C,0,0,2,1,6
956,2023-09,61,10,315.5525143968251,30214.899364852252,0.11879248903436342,N,0,0,0,0,1
957,2023-09,50,78,266.6948287259466,14250.181365172468,-0.1705753717494818,C,0,0,3,0,0
958,2023-09,51,57,297.95541559098444,27487.301826020765,0.005282035269274063,E,0,1,0,0,0
959,2023-09,53,59,220.9548236106213,32395.920735463307,0.20718242339125792,C,0,0,1,0,0
960,2023-09,51,28,156.70950457150414,20751.245096428003,-0.06319884731690112,E,0,0,0,1,6
961,2023-09,54,10,134.9858857864036,15624.294909200187,0.05173595202079241,W,0,0,2,0,0
962,2023-09,64,10,197.2348637917835,14408.242716887078,0.10418983830465652,N,0,1,0,0,1
963,2023-09,47,53,193.0376203249694,27561.85516362555,-0.06308567350620391,S,0,1,4,0,0
964,2023-09,55,91,225.66914420408563,16510.64789863963,0.07728207044289225,N,1,1,1,0,0
965,2023-09,43,16,130.34874932718859,13436.858050833942,0.04271008434950804,C,1,0,1,0,0
966,2023-09,66,24,76.2245665681142,6044.217219290116,-0.0014970594196669997,W,1,0,3,0,0
967,2023-09,34,30,194.95533187434305,21067.97681126468,-0.04656133152406892,C,0,0,0,0,0
968,2023-09,72,15,432.7087463076563,29552.206002345516,-0.12258083936390594,C,1,1,1,0,0
969,2023-09,44,12,220.43895206830342,21443.86138833898,-0.1570919243583212,N,1,0,4,0,2
970,2023-09,23,24,113.13480844662243,10804.902212434208,0.10228908203244105,S,1,0,1,0,0
971,2023-09,46,9,118.08368062230282,7617.308283544459,0.213522526988965,N,0,0,1,0,0
972,2023-09,34,19,117.981136619871,11037.623383342478,-0.02433232482314363,N,0,0,1,0,0
973,2023-09,57,26,99.63580796368323,9330.161426593026,-0.07352709368061724,N,1,0,1,0,1
974,2023-09,35,39,79.5752821338827,9770.59846183258,0.052589250509798874,E,0,0,3,0,1
975,2023-09,38,9,99.68961789306181,8673.00535351625,0.09693101795309572,S,0,0,0,0,0
976,2023-09,18,42,64.40111820453636,9260.23000766104,0.18589204449427998,N,0,0,2,0,0
977,2023-09,38,86,167.38755948033247,20437.77005518559,-0.14090433686256185,N,0,0,1,0,1
978,2023-09,18,17,105.58881878532908,7804.226158196089,0.02319908817176672,N,0,0,0,0,0
979,2023-09,21,14,176.345535229526,16230.883807159555,0.07994948590358296,C,0,0,4,0,0
980,2023-09,56,19,239.37255367068974,24976.224949239968,-0.25,W,0,0,2,0,1
981,2023-09,56,31,165.92103565395152,14058.02293386742,-0.015312898300297606,C,0,0,1,0,0
982,2023-09,51,40,170.57180524410262,21101.77355955258,0.10284395552335056,S,0,0,1,0,0
983,2023-09,30,31,256.65814936892326,21915.74637601316,0.13421882375854904,S,0,0,0,0,1
984,2023-09,44,137,123.0291892442722,9872.317144296714,-0.00680238714951319,W,0,0,2,0,1
985,2023-09,44,50,161.89909385846306,15732.765687194102,0.07695287652145649,S,1,0,0,0,0
986,2023-09,27,11,171.34341561171448,11384.723940148244,0.05285843640894673,S,1,0,0,0,0
987,2023-09,67,23,172.95067917108994,15845.590767974229,-0.006754441174506815,N,0,1,0,0,1
988,2023-09,58,144,123.32932614826967,7385.139710749104,0.05230757345388274,N,0,0,1,0,1
989,2023-09,41,31,90.84516541716442,6180.022736982886,-0.03009561581250831,S,0,0,1,0,0
990,2023-09,45,15,280.348882506868,18402.356539473178,0.040079759740551994,S,1,0,0,0,0
991,2023-09,48,97,169.410209272416,11383.763995651261,-0.05318110942050574,E,0,0,0,0,0
992,2023-09,18,73,233.87053733139575,19785.97407728456,0.1518390854388857,N,0,0,0,0,1
993,2023-09,41,21,273.0621529224342,18246.55392789002,-0.0227678354753623,N,0,0,3,0,1
994,2023-09,34,75,44.01676193230004,2273.898504670476,-0.11703459188767562,W,0,0,0,0,0
995,2023-09,29,13,143.93677827207875,10797.413129582477,-0.004702856999174051,N,1,0,2,0,2
996,2023-09,40,8,189.17302251175062,15819.055209513106,-0.004047246531856033,S,1,1,2,0,0
997,2023-09,71,25,86.76910218201427,10563.918979755948,0.008838051622624568,C,0,0,1,0,0
998,2023-09,54,61,252.2767959574063,33345.20373187172,-0.19973116155566478,N,0,0,1,0,1
999,2023-09,36,16,138.27670572313116,16100.832188366825,-0.03905462464960602,N,0,0,1,0,0
1000,2023-09,53,42,83.42626803582168,9606.490778079351,0.14936071089858688,E,0,0,1,0,0
